views,add_to_cart,searches,clicks,discount_percent,recency_days,redeemed
23.0,0.0,0.0,25.0,5.0,14.0,0
8.0,0.0,0.0,8.0,5.0,15.0,0
21.0,0.0,0.0,26.0,5.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
27.0,0.0,1.0,28.0,5.0,14.0,0
17.0,0.0,0.0,18.0,5.0,15.0,0
23.0,0.0,0.0,23.0,32.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
8.0,0.0,0.0,8.0,23.0,14.0,0
12.0,0.0,0.0,12.0,5.0,14.0,0
0.0,0.0,0.0,0.0,5.0,15.0,0
39.0,0.49614864865,0.0,39.0,32.0,14.0,0
6.0,0.0,0.0,6.0,5.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
11.0,2.2148307689999998,0.0,14.0,5.0,14.0,1
1.0,0.0,0.0,1.0,5.0,15.0,0
26.0,0.0,0.0,26.0,5.0,15.0,0
20.0,0.0,0.0,20.0,5.0,14.0,0
9.0,0.0,0.0,9.0,14.0,14.0,0
6.0,0.0,0.0,12.0,5.0,14.0,0
26.0,0.0,0.0,27.0,5.0,15.0,0
22.0,0.0,0.0,22.0,32.0,14.0,0
4.0,0.0,0.0,6.0,14.0,14.0,0
58.0,0.0,0.0,60.0,41.0,14.0,0
6.0,0.0,0.0,6.0,5.0,14.0,0
40.0,0.0,0.0,40.0,5.0,14.0,0
11.0,0.0,0.0,11.0,5.0,14.0,0
7.0,0.0,0.0,7.0,5.0,14.0,0
2.0,0.0,0.0,2.0,41.0,14.0,0
5.0,0.0,0.0,5.0,32.0,14.0,0
51.0,0.15495,2.0,63.0,32.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
3.0,0.0,0.0,3.0,5.0,14.0,0
15.0,0.0,0.0,15.0,50.0,15.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
16.0,1.6071066665,0.0,17.0,32.0,14.0,1
16.0,0.0,0.0,16.0,41.0,14.0,0
26.0,0.249361875,2.0,38.0,5.0,14.0,0
28.0,0.0,0.0,32.0,5.0,14.0,0
1.0,0.0,0.0,1.0,41.0,14.0,0
6.0,0.0,0.0,6.0,14.0,14.0,0
5.0,0.0,0.0,5.0,32.0,14.0,0
30.0,0.0,0.0,30.0,5.0,14.0,0
42.0,0.0,0.0,42.0,23.0,14.0,0
15.0,0.9714050000000001,0.0,20.0,5.0,14.0,1
16.0,0.0,0.0,16.0,5.0,14.0,0
11.0,0.0,0.0,11.0,5.0,14.0,0
7.0,0.0,0.0,8.0,5.0,14.0,0
19.0,0.9797666665,0.0,20.0,5.0,15.0,1
29.0,0.0,0.0,29.0,41.0,14.0,0
2.0,0.0,0.0,2.0,5.0,14.0,0
41.0,0.0,0.0,47.0,5.0,14.0,0
86.0,0.1043891369,2.0,98.0,5.0,14.0,0
25.0,0.1959563492,3.0,32.0,5.0,15.0,0
17.0,0.0,0.0,17.0,41.0,14.0,0
4.0,0.0,0.0,9.0,41.0,14.0,0
11.0,0.0,0.0,12.0,32.0,14.0,0
29.0,0.0,0.0,29.0,5.0,14.0,0
64.0,0.3934475121,0.0,72.0,5.0,15.0,0
43.0,0.0,0.0,46.0,5.0,14.0,0
17.0,0.0,0.0,19.0,5.0,14.0,0
2.0,0.0,0.0,2.0,41.0,14.0,0
24.0,0.0,0.0,34.0,5.0,14.0,0
9.0,0.0,0.0,9.0,41.0,14.0,0
14.0,0.0,0.0,16.0,41.0,14.0,0
14.0,0.0,4.0,26.0,5.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
41.0,0.0,0.0,44.0,5.0,15.0,0
18.0,0.6279428570000001,0.0,24.0,5.0,14.0,1
5.0,0.0,0.0,5.0,23.0,14.0,0
2.0,0.0,0.0,2.0,5.0,15.0,0
67.0,0.0,0.0,67.0,41.0,14.0,0
36.0,1.672027778,1.0,38.0,5.0,15.0,0
62.0,0.4513660408,2.0,72.0,5.0,14.0,1
10.0,0.0,0.0,10.0,5.0,14.0,0
18.0,0.0,0.0,18.0,50.0,15.0,0
34.0,0.0,2.0,39.0,5.0,14.0,0
83.0,0.0,0.0,86.0,5.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
11.0,0.0,0.0,16.0,5.0,14.0,0
2.0,0.0,0.0,2.0,5.0,14.0,0
7.0,0.0,0.0,7.0,5.0,14.0,0
16.0,3.5972,0.0,20.0,5.0,15.0,1
5.0,0.0,0.0,5.0,5.0,14.0,0
52.0,0.6037344444999999,6.0,70.0,5.0,14.0,0
23.0,0.0,0.0,23.0,32.0,14.0,0
46.0,0.45009285715,0.0,56.0,23.0,14.0,0
24.0,0.0,0.0,27.0,14.0,14.0,0
3.0,0.0,0.0,3.0,41.0,14.0,0
16.0,0.0,0.0,16.0,32.0,14.0,0
7.0,0.0,0.0,7.0,5.0,15.0,0
34.0,0.0,0.0,34.0,23.0,14.0,0
39.0,0.670149128,1.0,46.0,5.0,14.0,1
14.0,0.0,1.0,24.0,5.0,15.0,0
35.0,0.748216,0.0,35.0,5.0,15.0,1
1.0,0.0,0.0,1.0,50.0,15.0,0
27.0,1.570392,0.0,27.0,5.0,14.0,1
8.0,0.0,0.0,8.0,5.0,15.0,0
10.0,0.0,2.0,14.0,5.0,15.0,0
9.0,0.0,0.0,9.0,41.0,14.0,0
37.0,0.0,2.0,40.0,50.0,15.0,0
26.0,0.0,0.0,26.0,5.0,14.0,0
16.0,0.0,0.0,21.0,5.0,14.0,0
104.0,0.36726608695,4.0,119.0,5.0,14.0,0
12.0,0.0,1.0,13.0,5.0,14.0,0
4.0,0.0,0.0,4.0,5.0,14.0,0
37.0,2.3965641025,0.0,40.0,5.0,15.0,1
13.0,0.0,0.0,13.0,32.0,14.0,0
7.0,0.0,0.0,7.0,41.0,14.0,0
27.0,1.51346875,2.0,34.0,5.0,15.0,1
37.0,0.23721031744999999,1.0,43.0,5.0,15.0,0
12.0,1.724625,1.0,13.0,41.0,14.0,1
25.0,0.5222249999999999,0.0,25.0,5.0,14.0,1
20.0,0.0,0.0,22.0,5.0,14.0,0
6.0,0.0,0.0,6.0,5.0,14.0,0
11.0,0.0,0.0,11.0,23.0,14.0,0
14.0,2.761823077,0.0,14.0,5.0,14.0,1
44.0,0.0,0.0,46.0,5.0,14.0,0
18.0,1.0196999999999998,0.0,19.0,5.0,14.0,0
38.0,0.0,0.0,38.0,14.0,14.0,0
2.0,0.0,0.0,2.0,5.0,14.0,0
8.0,3.2394,0.0,8.0,5.0,14.0,1
8.0,0.0,0.0,11.0,5.0,14.0,0
2.0,0.0,0.0,2.0,5.0,14.0,0
10.0,0.0,0.0,10.0,41.0,14.0,0
20.0,0.0,0.0,21.0,41.0,14.0,0
7.0,0.0,0.0,7.0,23.0,14.0,0
2.0,0.0,0.0,2.0,5.0,14.0,0
15.0,1.4924,1.0,16.0,5.0,14.0,1
8.0,0.0,0.0,16.0,5.0,14.0,0
14.0,0.0,0.0,14.0,5.0,14.0,0
31.0,0.0,0.0,31.0,23.0,14.0,0
16.0,0.0,0.0,16.0,5.0,15.0,0
7.0,0.0,0.0,7.0,5.0,14.0,0
2.0,0.0,0.0,2.0,5.0,14.0,0
13.0,0.0,0.0,13.0,32.0,14.0,0
3.0,0.0,0.0,4.0,41.0,14.0,0
44.0,1.426576744,0.0,45.0,32.0,14.0,1
39.0,0.0,0.0,39.0,23.0,14.0,0
3.0,0.0,0.0,3.0,5.0,14.0,0
22.0,0.949780769,3.0,26.0,23.0,14.0,1
6.0,0.0,0.0,6.0,41.0,14.0,0
10.0,0.0,0.0,10.0,23.0,14.0,0
15.0,0.0,0.0,15.0,5.0,14.0,0
56.0,0.655866959,0.0,59.0,5.0,14.0,1
33.0,0.0,0.0,33.0,32.0,14.0,0
15.0,0.0,0.0,15.0,5.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
115.0,0.0,3.0,132.0,5.0,14.0,0
13.0,0.0,0.0,16.0,5.0,14.0,0
53.0,0.0,0.0,56.0,5.0,14.0,0
131.0,0.03805381295,5.0,146.0,5.0,14.0,0
159.0,0.0,0.0,159.0,23.0,14.0,0
12.0,0.0,0.0,12.0,32.0,14.0,0
7.0,0.0,0.0,14.0,5.0,14.0,0
8.0,0.0,0.0,8.0,5.0,14.0,0
50.0,2.6614408165,0.0,50.0,5.0,15.0,1
1.0,0.0,0.0,1.0,5.0,14.0,0
22.0,0.0,0.0,22.0,41.0,14.0,0
8.0,0.0,0.0,8.0,5.0,14.0,0
14.0,0.0,0.0,14.0,5.0,14.0,0
16.0,0.0,0.0,20.0,5.0,14.0,0
3.0,0.0,0.0,5.0,41.0,14.0,0
3.0,0.0,0.0,3.0,5.0,15.0,0
20.0,1.712668421,0.0,21.0,5.0,14.0,1
14.0,0.0,0.0,14.0,5.0,15.0,0
52.0,0.0,2.0,61.0,5.0,14.0,0
16.0,0.0,0.0,16.0,5.0,14.0,0
6.0,0.0,0.0,6.0,5.0,14.0,0
23.0,0.532402857,5.0,31.0,5.0,14.0,1
1.0,0.0,0.0,1.0,5.0,14.0,0
43.0,0.23799676870000003,3.0,57.0,5.0,14.0,0
2.0,0.0,0.0,2.0,5.0,15.0,0
4.0,0.0,0.0,4.0,5.0,14.0,0
14.0,0.0,0.0,15.0,5.0,14.0,0
12.0,0.0,0.0,12.0,5.0,14.0,0
38.0,0.0,0.0,38.0,14.0,14.0,0
14.0,0.0,0.0,18.0,5.0,15.0,0
29.0,0.0,0.0,29.0,5.0,14.0,0
7.0,0.0,0.0,7.0,5.0,15.0,0
9.0,0.0,0.0,9.0,23.0,14.0,0
13.0,0.0,1.0,14.0,5.0,14.0,0
46.0,0.0,0.0,48.0,23.0,14.0,0
8.0,0.0,0.0,14.0,5.0,15.0,0
20.0,0.0,0.0,20.0,14.0,14.0,0
6.0,0.0,0.0,6.0,5.0,14.0,0
35.0,1.9877886180000002,0.0,45.0,5.0,14.0,0
62.0,0.8539891175,1.0,69.0,14.0,14.0,1
1.0,0.0,0.0,1.0,5.0,14.0,0
32.0,0.0,0.0,36.0,5.0,15.0,0
65.0,0.2691484375,0.0,66.0,14.0,14.0,0
12.0,0.0,0.0,12.0,5.0,14.0,0
68.0,0.0,0.0,73.0,41.0,14.0,0
19.0,0.0,0.0,21.0,5.0,15.0,0
25.0,0.0,0.0,25.0,23.0,14.0,0
10.0,0.0,0.0,12.0,5.0,14.0,0
16.0,0.0,0.0,16.0,5.0,14.0,0
5.0,0.0,0.0,5.0,5.0,14.0,0
11.0,0.0,0.0,11.0,5.0,15.0,0
4.0,0.0,0.0,4.0,5.0,14.0,0
10.0,4.899,0.0,10.0,5.0,15.0,1
5.0,0.0,0.0,5.0,32.0,14.0,0
19.0,0.0,0.0,19.0,5.0,15.0,0
47.0,0.27331938775000003,0.0,51.0,50.0,15.0,0
37.0,0.0,0.0,37.0,50.0,15.0,0
94.0,0.0,0.0,99.0,5.0,14.0,0
16.0,0.0,0.0,16.0,5.0,15.0,0
13.0,0.0,0.0,13.0,23.0,14.0,0
22.0,0.0,0.0,27.0,14.0,14.0,0
6.0,0.0,0.0,6.0,5.0,14.0,0
37.0,0.0,0.0,40.0,5.0,14.0,0
16.0,1.9909428569999998,2.0,22.0,5.0,14.0,1
5.0,0.0,0.0,5.0,5.0,14.0,0
115.0,0.0,0.0,116.0,5.0,14.0,0
31.0,1.4887363635,0.0,37.0,5.0,15.0,0
10.0,0.0,0.0,10.0,32.0,14.0,0
23.0,0.0,0.0,24.0,5.0,14.0,0
204.0,0.0,2.0,212.0,23.0,14.0,0
68.0,0.0,0.0,74.0,41.0,14.0,0
7.0,0.0,0.0,7.0,5.0,15.0,0
40.0,0.0,0.0,40.0,41.0,14.0,0
35.0,0.634291579,0.0,42.0,5.0,15.0,0
12.0,0.0,0.0,12.0,5.0,14.0,0
5.0,0.0,0.0,5.0,23.0,14.0,0
23.0,0.0,0.0,23.0,41.0,14.0,0
7.0,0.0,0.0,7.0,5.0,14.0,0
3.0,0.0,0.0,3.0,32.0,14.0,0
4.0,0.0,0.0,4.0,23.0,14.0,0
66.0,1.048619863,0.0,72.0,5.0,14.0,1
142.0,0.7738603815,2.0,149.0,5.0,15.0,1
33.0,0.0,0.0,37.0,23.0,14.0,0
25.0,0.0,0.0,25.0,5.0,14.0,0
31.0,1.129443243,2.0,47.0,5.0,15.0,1
50.0,0.641852564,2.0,54.0,41.0,14.0,0
24.0,0.0,0.0,29.0,50.0,15.0,0
5.0,0.0,0.0,5.0,5.0,14.0,0
14.0,0.0,0.0,14.0,5.0,15.0,0
24.0,0.0,0.0,24.0,5.0,15.0,0
19.0,0.0,0.0,20.0,5.0,14.0,0
14.0,0.0,1.0,20.0,5.0,15.0,0
36.0,2.6550714285000003,0.0,36.0,5.0,14.0,1
7.0,0.0,0.0,7.0,32.0,14.0,0
11.0,0.0,0.0,11.0,5.0,14.0,0
19.0,0.0,0.0,19.0,23.0,14.0,0
8.0,0.0,0.0,8.0,32.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
23.0,0.0,0.0,25.0,5.0,14.0,0
3.0,0.0,0.0,3.0,5.0,14.0,0
48.0,0.0,0.0,48.0,5.0,14.0,0
45.0,0.9062230435,0.0,46.0,5.0,14.0,0
41.0,0.0,1.0,42.0,5.0,14.0,0
24.0,0.0,0.0,24.0,5.0,15.0,0
19.0,2.4774136365,0.0,22.0,5.0,15.0,1
3.0,0.0,0.0,3.0,32.0,14.0,0
14.0,2.1626000000000003,1.0,15.0,14.0,14.0,1
1.0,0.0,0.0,1.0,23.0,14.0,0
55.0,0.3645878788,0.0,56.0,5.0,15.0,0
13.0,0.0,0.0,16.0,5.0,14.0,0
6.0,0.0,0.0,6.0,5.0,15.0,0
11.0,0.5010428570000001,2.0,14.0,32.0,14.0,1
30.0,0.0,0.0,34.0,14.0,14.0,0
43.0,0.0,2.0,49.0,5.0,15.0,0
28.0,0.0,0.0,29.0,32.0,14.0,0
32.0,0.0,2.0,34.0,5.0,14.0,0
31.0,0.0,0.0,31.0,5.0,14.0,0
28.0,0.0,0.0,36.0,5.0,15.0,0
206.0,1.3011885315,0.0,218.0,5.0,14.0,0
16.0,0.0,0.0,16.0,41.0,14.0,0
102.0,0.0,6.0,113.0,5.0,15.0,0
83.0,4.106183908,0.0,91.0,5.0,15.0,1
6.0,0.0,0.0,6.0,23.0,14.0,0
2.0,0.0,0.0,5.0,41.0,14.0,0
22.0,0.0,0.0,23.0,5.0,15.0,0
18.0,0.0,0.0,18.0,5.0,14.0,0
5.0,0.0,0.0,5.0,5.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
52.0,0.0,0.0,52.0,5.0,14.0,0
22.0,1.2597,0.0,22.0,41.0,14.0,1
11.0,0.0,0.0,12.0,14.0,14.0,0
11.0,0.0,0.0,12.0,5.0,14.0,0
53.0,0.0,0.0,53.0,23.0,14.0,0
26.0,0.0,0.0,26.0,41.0,14.0,0
7.0,0.0,0.0,7.0,5.0,14.0,0
53.0,3.7654323455,0.0,55.0,5.0,14.0,0
4.0,0.0,0.0,4.0,5.0,14.0,0
6.0,0.0,0.0,10.0,50.0,15.0,0
6.0,0.0,0.0,6.0,5.0,14.0,0
43.0,0.0,0.0,43.0,5.0,14.0,0
8.0,0.0,0.0,8.0,5.0,14.0,0
2.0,0.0,0.0,2.0,5.0,15.0,0
9.0,0.0,0.0,9.0,14.0,14.0,0
43.0,0.0,1.0,50.0,5.0,15.0,0
9.0,0.0,0.0,9.0,5.0,15.0,0
24.0,0.0,0.0,24.0,50.0,15.0,0
64.0,0.14977328765,1.0,78.0,5.0,15.0,0
31.0,0.9042923074999999,1.0,40.0,5.0,14.0,1
313.0,0.34882523145,3.0,326.0,50.0,15.0,0
145.0,0.11767223140000001,3.0,149.0,50.0,15.0,0
17.0,0.0,0.0,17.0,5.0,14.0,0
25.0,0.0,0.0,28.0,5.0,14.0,0
4.0,0.0,2.0,6.0,5.0,15.0,0
60.0,0.6859062855,4.0,74.0,23.0,14.0,0
57.0,0.8583729825,1.0,58.0,32.0,14.0,1
18.0,0.0,0.0,18.0,50.0,15.0,0
25.0,0.0,0.0,25.0,41.0,14.0,0
9.0,0.0,0.0,9.0,5.0,14.0,0
1.0,0.0,0.0,1.0,5.0,15.0,0
5.0,0.0,0.0,5.0,32.0,14.0,0
6.0,0.0,0.0,6.0,41.0,14.0,0
20.0,0.0,0.0,22.0,5.0,15.0,0
7.0,0.0,0.0,7.0,5.0,15.0,0
85.0,0.0,2.0,90.0,50.0,15.0,0
4.0,0.0,0.0,4.0,5.0,15.0,0
17.0,0.0,1.0,23.0,5.0,14.0,0
54.0,0.0,0.0,55.0,5.0,14.0,0
97.0,0.0,0.0,99.0,5.0,14.0,0
2.0,0.0,0.0,2.0,5.0,14.0,0
28.0,0.5509714285,0.0,28.0,5.0,14.0,1
1.0,0.0,0.0,1.0,14.0,14.0,0
21.0,0.0,1.0,26.0,5.0,14.0,0
30.0,0.80946,0.0,32.0,5.0,15.0,1
10.0,0.0,0.0,11.0,5.0,15.0,0
61.0,0.0,0.0,63.0,5.0,14.0,0
83.0,0.0,7.0,93.0,5.0,14.0,0
21.0,0.0,0.0,24.0,14.0,14.0,0
17.0,0.46485000000000004,0.0,18.0,5.0,14.0,0
11.0,0.0,0.0,11.0,5.0,15.0,0
19.0,0.0,2.0,22.0,5.0,14.0,0
21.0,0.0,0.0,25.0,5.0,14.0,0
22.0,0.0,0.0,22.0,5.0,15.0,0
56.0,0.0,1.0,58.0,32.0,14.0,0
2.0,0.0,0.0,2.0,5.0,14.0,0
5.0,0.0,0.0,5.0,5.0,14.0,0
2.0,0.0,0.0,5.0,5.0,14.0,0
4.0,0.0,0.0,4.0,32.0,14.0,0
18.0,0.0,0.0,18.0,41.0,14.0,0
14.0,0.0,0.0,14.0,5.0,14.0,0
6.0,0.0,0.0,6.0,5.0,14.0,0
81.0,1.394988764,1.0,88.0,5.0,15.0,0
5.0,0.0,0.0,5.0,5.0,14.0,0
5.0,0.0,0.0,5.0,5.0,14.0,0
11.0,3.9591000000000003,0.0,12.0,5.0,14.0,1
25.0,0.0,0.0,28.0,5.0,14.0,0
5.0,0.0,0.0,8.0,5.0,15.0,0
7.0,0.0,0.0,7.0,5.0,14.0,0
5.0,0.0,0.0,5.0,50.0,15.0,0
67.0,0.0,2.0,78.0,5.0,14.0,0
34.0,0.0,0.0,34.0,41.0,14.0,0
198.0,0.5989553465,1.0,202.0,5.0,15.0,1
90.0,0.0,0.0,90.0,41.0,14.0,0
17.0,0.0,6.0,25.0,5.0,14.0,0
4.0,0.0,0.0,5.0,5.0,14.0,0
27.0,0.0,0.0,29.0,41.0,14.0,0
4.0,0.0,0.0,4.0,23.0,14.0,0
27.0,0.0,0.0,27.0,41.0,14.0,0
11.0,0.0,0.0,11.0,5.0,15.0,0
51.0,0.7678801694999999,1.0,57.0,5.0,14.0,1
20.0,0.0,0.0,20.0,41.0,14.0,0
48.0,0.0,0.0,53.0,5.0,14.0,0
25.0,0.0,0.0,28.0,5.0,14.0,0
26.0,0.29905833335,0.0,31.0,5.0,14.0,0
14.0,0.0,0.0,14.0,5.0,14.0,0
59.0,0.0,0.0,62.0,5.0,14.0,0
22.0,0.0,0.0,24.0,5.0,14.0,0
19.0,0.609,0.0,22.0,32.0,14.0,1
39.0,0.7498214285,2.0,44.0,5.0,14.0,0
81.0,0.0,2.0,92.0,5.0,14.0,0
37.0,0.7624500000000001,0.0,38.0,23.0,14.0,1
85.0,0.0,1.0,86.0,32.0,14.0,0
13.0,0.0,0.0,13.0,23.0,14.0,0
10.0,0.0,0.0,10.0,5.0,14.0,0
36.0,0.0,1.0,37.0,50.0,15.0,0
4.0,0.0,0.0,6.0,5.0,14.0,0
44.0,0.0,0.0,44.0,32.0,14.0,0
5.0,0.0,0.0,5.0,5.0,14.0,0
1.0,0.0,0.0,1.0,5.0,15.0,0
11.0,0.0,0.0,15.0,5.0,15.0,0
3.0,0.0,0.0,3.0,23.0,14.0,0
7.0,0.0,0.0,7.0,5.0,14.0,0
62.0,0.46559274195,2.0,64.0,5.0,15.0,0
11.0,0.0,0.0,11.0,5.0,14.0,0
56.0,0.5122991525,0.0,61.0,5.0,14.0,0
15.0,0.0,0.0,15.0,41.0,14.0,0
17.0,0.0,0.0,17.0,32.0,14.0,0
6.0,0.0,0.0,6.0,5.0,14.0,0
13.0,0.0,0.0,13.0,5.0,14.0,0
11.0,0.0,2.0,20.0,5.0,14.0,0
5.0,0.0,0.0,5.0,5.0,14.0,0
8.0,0.0,0.0,8.0,14.0,14.0,0
6.0,0.0,2.0,9.0,14.0,14.0,0
57.0,0.0,2.0,60.0,50.0,15.0,0
63.0,1.1044,1.0,64.0,5.0,14.0,1
22.0,0.0,0.0,22.0,41.0,14.0,0
18.0,0.0,0.0,22.0,5.0,15.0,0
15.0,0.0,3.0,19.0,5.0,15.0,0
22.0,0.0,0.0,24.0,32.0,14.0,0
2.0,0.0,0.0,2.0,41.0,14.0,0
22.0,0.0,0.0,25.0,5.0,14.0,0
34.0,0.0,0.0,36.0,5.0,14.0,0
2.0,0.0,0.0,2.0,5.0,14.0,0
3.0,0.0,0.0,9.0,5.0,14.0,0
3.0,0.0,0.0,5.0,32.0,14.0,0
89.0,0.0,0.0,89.0,41.0,14.0,0
14.0,0.4703769231,0.0,15.0,5.0,14.0,1
5.0,0.0,0.0,5.0,32.0,14.0,0
26.0,0.0,0.0,34.0,32.0,14.0,0
42.0,0.0,1.0,47.0,5.0,14.0,0
41.0,0.0,0.0,41.0,5.0,14.0,0
16.0,0.0,0.0,19.0,5.0,14.0,0
15.0,0.0,0.0,15.0,5.0,14.0,0
48.0,0.0,0.0,51.0,5.0,14.0,0
58.0,0.0,0.0,58.0,41.0,14.0,0
5.0,0.0,0.0,5.0,5.0,15.0,0
20.0,0.0,0.0,21.0,41.0,14.0,0
25.0,0.0,1.0,32.0,5.0,14.0,0
3.0,0.0,0.0,3.0,5.0,15.0,0
19.0,0.0,0.0,22.0,5.0,15.0,0
6.0,0.0,0.0,6.0,41.0,14.0,0
181.0,0.564803522,0.0,188.0,5.0,15.0,0
126.0,0.1388453634,1.0,137.0,32.0,14.0,0
21.0,0.0,0.0,22.0,32.0,14.0,0
37.0,2.483153846,0.0,42.0,5.0,14.0,1
42.0,0.0,0.0,42.0,5.0,14.0,0
11.0,0.0,0.0,11.0,32.0,14.0,0
35.0,0.0,0.0,38.0,5.0,14.0,0
62.0,0.0,0.0,63.0,5.0,14.0,0
13.0,0.0,1.0,14.0,5.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
9.0,0.0,0.0,9.0,50.0,15.0,0
15.0,0.0,0.0,15.0,5.0,14.0,0
6.0,0.0,0.0,6.0,14.0,14.0,0
6.0,0.0,0.0,10.0,5.0,14.0,0
26.0,0.9777509674999999,0.0,37.0,5.0,14.0,0
8.0,0.0,0.0,8.0,5.0,15.0,0
9.0,0.0,0.0,9.0,32.0,14.0,0
7.0,0.0,0.0,7.0,41.0,14.0,0
25.0,0.0,0.0,26.0,5.0,14.0,0
13.0,11.998999999999999,0.0,13.0,5.0,14.0,1
31.0,0.0,0.0,31.0,5.0,15.0,0
5.0,0.0,0.0,5.0,5.0,14.0,0
34.0,0.0,0.0,35.0,50.0,15.0,0
79.0,0.0,1.0,82.0,50.0,15.0,0
11.0,0.0,0.0,11.0,5.0,14.0,0
10.0,0.0,0.0,10.0,5.0,14.0,0
28.0,0.27846428570000004,0.0,30.0,5.0,15.0,0
10.0,0.0,0.0,12.0,5.0,14.0,0
23.0,1.2808229165,0.0,26.0,41.0,14.0,0
22.0,0.6279428570000001,0.0,22.0,5.0,14.0,1
25.0,0.0,0.0,33.0,5.0,14.0,0
22.0,0.0,1.0,30.0,5.0,14.0,0
13.0,0.0,0.0,13.0,5.0,15.0,0
11.0,0.0,0.0,11.0,32.0,14.0,0
26.0,0.0,1.0,28.0,5.0,14.0,0
15.0,0.0,0.0,15.0,41.0,14.0,0
106.0,0.0,2.0,108.0,50.0,15.0,0
5.0,0.0,0.0,5.0,5.0,14.0,0
12.0,1.311490909,0.0,13.0,5.0,15.0,1
42.0,4.002172093,0.0,44.0,5.0,15.0,1
1.0,0.0,0.0,1.0,5.0,15.0,0
26.0,0.0,0.0,26.0,14.0,14.0,0
35.0,1.9635728570000002,2.0,37.0,5.0,14.0,1
4.0,0.0,0.0,4.0,5.0,14.0,0
9.0,0.0,0.0,9.0,5.0,14.0,0
3.0,0.0,0.0,3.0,32.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
4.0,0.0,0.0,4.0,5.0,15.0,0
46.0,0.0,0.0,50.0,5.0,15.0,0
11.0,0.0,0.0,13.0,5.0,15.0,0
1.0,0.0,0.0,1.0,41.0,14.0,0
5.0,0.0,0.0,5.0,41.0,14.0,0
61.0,0.0,0.0,73.0,5.0,14.0,0
10.0,0.0,0.0,10.0,14.0,14.0,0
8.0,0.0,0.0,8.0,14.0,14.0,0
48.0,0.43905721155000005,0.0,55.0,5.0,14.0,0
9.0,0.0,0.0,9.0,32.0,14.0,0
38.0,0.14837466665000001,1.0,48.0,5.0,14.0,0
20.0,0.8695857145,0.0,28.0,5.0,15.0,1
47.0,0.0,0.0,47.0,5.0,15.0,0
18.0,0.0,0.0,18.0,41.0,14.0,0
22.0,0.0,0.0,24.0,32.0,14.0,0
21.0,2.093448,0.0,26.0,5.0,14.0,1
30.0,0.0,2.0,36.0,5.0,15.0,0
12.0,0.0,0.0,14.0,5.0,14.0,0
157.0,0.14587590445,4.0,178.0,41.0,14.0,0
1.0,0.0,0.0,1.0,5.0,15.0,0
6.0,0.0,0.0,9.0,41.0,14.0,0
5.0,0.0,0.0,5.0,5.0,15.0,0
2.0,0.0,0.0,3.0,5.0,15.0,0
19.0,0.0,0.0,19.0,41.0,14.0,0
85.0,0.0,0.0,95.0,5.0,14.0,0
32.0,0.0,0.0,35.0,5.0,15.0,0
112.0,3.0216926314999997,0.0,121.0,14.0,14.0,1
29.0,0.0,0.0,30.0,5.0,14.0,0
46.0,0.0,0.0,46.0,50.0,15.0,0
2.0,0.0,0.0,2.0,5.0,14.0,0
22.0,0.0,0.0,26.0,5.0,15.0,0
74.0,0.533665854,1.0,91.0,32.0,14.0,0
1.0,0.0,0.0,1.0,14.0,14.0,0
17.0,1.6404260870000003,4.0,25.0,5.0,14.0,1
24.0,0.0,2.0,32.0,5.0,15.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
11.0,0.0,0.0,11.0,5.0,14.0,0
25.0,0.0,0.0,28.0,5.0,14.0,0
86.0,0.0,0.0,86.0,32.0,14.0,0
4.0,0.0,0.0,5.0,5.0,14.0,0
63.0,0.0,2.0,65.0,5.0,14.0,0
109.0,0.0,1.0,112.0,14.0,14.0,0
2.0,0.0,0.0,2.0,5.0,14.0,0
1.0,0.0,0.0,1.0,32.0,14.0,0
6.0,0.0,0.0,6.0,41.0,14.0,0
1.0,0.0,0.0,1.0,5.0,14.0,0
19.0,3.017117647,0.0,20.0,32.0,14.0,1
112.0,0.0,3.0,130.0,5.0,14.0,0
36.0,0.0,3.0,40.0,5.0,14.0,0
0.0,0.0,0.0,0.0,5.0,14.0,0
26.0,0.0,0.0,32.0,5.0,14.0,0
18.0,0.0,1.0,19.0,5.0,15.0,0
15.0,5.7743125,0.0,16.0,5.0,14.0,1
85.0,0.688677907,0.0,90.0,41.0,14.0,0
4.0,0.0,0.0,4.0,23.0,14.0,0
23.0,1.2706607145,3.0,30.0,32.0,14.0,1
10.0,2.5588,0.0,10.0,5.0,14.0,1
80.0,0.37650535715,2.0,88.0,41.0,14.0,0
2.0,0.0,0.0,5.0,41.0,14.0,0
58.0,0.0,2.0,63.0,32.0,14.0,0
